eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,preservation
IYS2019-Kaganovsky-10-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-10-1-zoop_occ-868,present,formalin
IYS2019-Kaganovsky-10-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-10-1-zoop_occ-869,present,formalin
IYS2019-Kaganovsky-10-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-10-1-zoop_occ-870,present,formalin
IYS2019-Kaganovsky-10-1,NA,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,IYS2019-Kaganovsky-10-1-zoop_occ-871,present,formalin
IYS2019-Kaganovsky-10-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-872,present,formalin
IYS2019-Kaganovsky-10-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-873,present,formalin
IYS2019-Kaganovsky-10-1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-874,present,formalin
IYS2019-Kaganovsky-10-1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-10-1-zoop_occ-875,present,formalin
IYS2019-Kaganovsky-10-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-10-1-zoop_occ-876,present,formalin
IYS2019-Kaganovsky-10-1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,IYS2019-Kaganovsky-10-1-zoop_occ-877,present,formalin
IYS2019-Kaganovsky-10-1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-10-1-zoop_occ-878,present,formalin
IYS2019-Kaganovsky-10-1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",C6,M,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-10-1-zoop_occ-879,present,formalin
IYS2019-Kaganovsky-10-1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-10-1-zoop_occ-880,present,formalin
IYS2019-Kaganovsky-10-1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",C5,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,IYS2019-Kaganovsky-10-1-zoop_occ-881,present,formalin
IYS2019-Kaganovsky-10-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-882,present,formalin
IYS2019-Kaganovsky-10-1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-883,present,formalin
IYS2019-Kaganovsky-10-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-884,present,formalin
IYS2019-Kaganovsky-10-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C4,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-885,present,formalin
IYS2019-Kaganovsky-10-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,M,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-886,present,formalin
IYS2019-Kaganovsky-10-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C5,F,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-887,present,formalin
IYS2019-Kaganovsky-10-1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,IYS2019-Kaganovsky-10-1-zoop_occ-888,present,formalin
IYS2019-Kaganovsky-10-1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,IYS2019-Kaganovsky-10-1-zoop_occ-889,present,formalin
IYS2019-Kaganovsky-10-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C5,NA,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-10-1-zoop_occ-890,present,formalin
IYS2019-Kaganovsky-10-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-10-1-zoop_occ-891,present,formalin
IYS2019-Kaganovsky-10-1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",C6,M,Species,alternate representation,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,IYS2019-Kaganovsky-10-1-zoop_occ-892,present,formalin
IYS2019-Kaganovsky-10-1,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",larval colony,NA,Order,accepted,sp. indet.,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS2019-Kaganovsky-10-1-zoop_occ-893,present,formalin
IYS2019-Kaganovsky-10-1,pacifica,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS2019-Kaganovsky-10-1-zoop_occ-894,present,formalin
IYS2019-Kaganovsky-10-1,NA,Vibilia,urn:lsid:marinespecies.org:taxname:101812,"H. Milne Edwards, 1830",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,IYS2019-Kaganovsky-10-1-zoop_occ-895,present,formalin
IYS2019-Kaganovsky-10-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-10-1-zoop_occ-896,present,formalin
IYS2019-Kaganovsky-10-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,NA,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-10-1-zoop_occ-897,present,formalin
IYS2019-Kaganovsky-10-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-10-1-zoop_occ-898,present,formalin
IYS2019-Kaganovsky-10-1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,M,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS2019-Kaganovsky-10-1-zoop_occ-899,present,formalin
IYS2019-Kaganovsky-10-1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,F,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS2019-Kaganovsky-10-1-zoop_occ-900,present,formalin
IYS2019-Kaganovsky-10-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-10-1-zoop_occ-901,present,formalin
IYS2019-Kaganovsky-10-1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS2019-Kaganovsky-10-1-zoop_occ-902,present,formalin
IYS2019-Kaganovsky-10-1,aspera,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,NA,Species,accepted,sp. indet.,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,IYS2019-Kaganovsky-10-1-zoop_occ-903,present,formalin
IYS2019-Kaganovsky-10-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-10-1-zoop_occ-904,present,formalin
IYS2019-Kaganovsky-11-1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS2019-Kaganovsky-11-1-zoop_occ-905,present,formalin
IYS2019-Kaganovsky-11-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,NA,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-11-1-zoop_occ-906,present,formalin
IYS2019-Kaganovsky-11-1,challengeri,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,"Stebbing, 1888",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS2019-Kaganovsky-11-1-zoop_occ-907,present,formalin
IYS2019-Kaganovsky-11-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-908,present,formalin
IYS2019-Kaganovsky-11-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-909,present,formalin
IYS2019-Kaganovsky-11-1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS2019-Kaganovsky-11-1-zoop_occ-910,present,formalin
IYS2019-Kaganovsky-11-1,pacifica,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS2019-Kaganovsky-11-1-zoop_occ-911,present,formalin
IYS2019-Kaganovsky-11-1,frontalis,Lophothrix frontalis,urn:lsid:marinespecies.org:taxname:104779,"Giesbrecht, 1895",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Lophothrix,IYS2019-Kaganovsky-11-1-zoop_occ-912,present,formalin
IYS2019-Kaganovsky-11-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-11-1-zoop_occ-913,present,formalin
IYS2019-Kaganovsky-11-1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,IYS2019-Kaganovsky-11-1-zoop_occ-914,present,formalin
IYS2019-Kaganovsky-11-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-11-1-zoop_occ-915,present,formalin
IYS2019-Kaganovsky-11-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C6,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-11-1-zoop_occ-916,present,formalin
IYS2019-Kaganovsky-11-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-11-1-zoop_occ-917,present,formalin
IYS2019-Kaganovsky-11-1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta,IYS2019-Kaganovsky-11-1-zoop_occ-918,present,formalin
IYS2019-Kaganovsky-11-1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS2019-Kaganovsky-11-1-zoop_occ-919,present,formalin
IYS2019-Kaganovsky-11-1,occulatum,Tessarabrachion oculatum,urn:lsid:marinespecies.org:taxname:237870,"Hansen, 1911",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Tessarabrachion,IYS2019-Kaganovsky-11-1-zoop_occ-920,present,formalin
IYS2019-Kaganovsky-11-1,inspinata,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",NA,NA,Species,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS2019-Kaganovsky-11-1-zoop_occ-921,present,formalin
IYS2019-Kaganovsky-11-1,longipes,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"(Brandt, 1851)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS2019-Kaganovsky-11-1-zoop_occ-922,present,formalin
IYS2019-Kaganovsky-11-1,septentrionalis,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,"Steenstrup, 1849",NA,NA,Species,accepted,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS2019-Kaganovsky-11-1-zoop_occ-923,present,formalin
IYS2019-Kaganovsky-11-1,NA,Vibilia,urn:lsid:marinespecies.org:taxname:101812,"H. Milne Edwards, 1830",NA,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,IYS2019-Kaganovsky-11-1-zoop_occ-924,present,formalin
IYS2019-Kaganovsky-11-1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,IYS2019-Kaganovsky-11-1-zoop_occ-925,present,formalin
IYS2019-Kaganovsky-11-1,divergens,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,"Bradford, 1971",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,IYS2019-Kaganovsky-11-1-zoop_occ-926,present,formalin
IYS2019-Kaganovsky-11-1,marshallae,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-11-1-zoop_occ-927,present,formalin
IYS2019-Kaganovsky-11-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-11-1-zoop_occ-928,present,formalin
IYS2019-Kaganovsky-11-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-11-1-zoop_occ-929,present,formalin
IYS2019-Kaganovsky-11-1,NA,Calanus,urn:lsid:marinespecies.org:taxname:104152,"Leach, 1816",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,IYS2019-Kaganovsky-11-1-zoop_occ-930,present,formalin
IYS2019-Kaganovsky-11-1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,juvenile,NA,Phylum,accepted,sp. indet.,Animalia,Chaetognatha,NA,NA,NA,NA,IYS2019-Kaganovsky-11-1-zoop_occ-931,present,formalin
IYS2019-Kaganovsky-11-1,NA,Clio,urn:lsid:marinespecies.org:taxname:137751,"Linnaeus, 1767",juvenile,NA,Genus,accepted,sp. indet.,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,IYS2019-Kaganovsky-11-1-zoop_occ-932,present,formalin
IYS2019-Kaganovsky-11-1,limacina,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,"(Phipps, 1774)",juvenile,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,IYS2019-Kaganovsky-11-1-zoop_occ-933,present,formalin
IYS2019-Kaganovsky-11-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-11-1-zoop_occ-934,present,formalin
IYS2019-Kaganovsky-11-1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Ctenocalanus,IYS2019-Kaganovsky-11-1-zoop_occ-935,present,formalin
IYS2019-Kaganovsky-11-1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS2019-Kaganovsky-11-1-zoop_occ-936,present,formalin
IYS2019-Kaganovsky-11-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-937,present,formalin
IYS2019-Kaganovsky-11-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-938,present,formalin
IYS2019-Kaganovsky-11-1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",C5,M,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-939,present,formalin
IYS2019-Kaganovsky-11-1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852-1853",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-940,present,formalin
IYS2019-Kaganovsky-11-1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852-1853",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,IYS2019-Kaganovsky-11-1-zoop_occ-941,present,formalin
IYS2019-Kaganovsky-11-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-11-1-zoop_occ-942,present,formalin
IYS2019-Kaganovsky-11-1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS2019-Kaganovsky-11-1-zoop_occ-943,present,formalin
IYS2019-Kaganovsky-11-1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS2019-Kaganovsky-11-1-zoop_occ-944,present,formalin
IYS2019-Kaganovsky-11-1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,"Campbell, 1930",C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-11-1-zoop_occ-945,present,formalin
IYS2019-Kaganovsky-11-1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,"(Wolfenden, 1905)",C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,IYS2019-Kaganovsky-11-1-zoop_occ-946,present,formalin
IYS2019-Kaganovsky-11-1,NA,Gastropoda,urn:lsid:marinespecies.org:taxname:101,"Cuvier, 1795",veliger,NA,Class,accepted,sp. indet.,Animalia,Mollusca,Gastropoda,NA,NA,NA,IYS2019-Kaganovsky-11-1-zoop_occ-947,present,formalin
IYS2019-Kaganovsky-11-1,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,"Dana, 1853",<0.5mm,NA,Family,accepted,sp. indet.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,IYS2019-Kaganovsky-11-1-zoop_occ-948,present,formalin
IYS2019-Kaganovsky-11-1,longicornis,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,"(Giesbrecht, 1889)",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterostylites,IYS2019-Kaganovsky-11-1-zoop_occ-949,present,formalin
IYS2019-Kaganovsky-11-1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS2019-Kaganovsky-11-1-zoop_occ-950,present,formalin
IYS2019-Kaganovsky-11-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C4,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-951,present,formalin
IYS2019-Kaganovsky-11-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C5,NA,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-952,present,formalin
IYS2019-Kaganovsky-11-1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",C6,F,Species,accepted,NA,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-953,present,formalin
IYS2019-Kaganovsky-11-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C1,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-954,present,formalin
IYS2019-Kaganovsky-11-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C2,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-955,present,formalin
IYS2019-Kaganovsky-11-1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",C3,NA,Genus,accepted,sp. indet.,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,IYS2019-Kaganovsky-11-1-zoop_occ-956,present,formalin
